Sale_ID,Sale_Date,Customer_Name,Customer_Age_Group,Gender,City,State,Item_Name,Category,Original_Price,Discount_Percent,Discounted_Price,Quantity,Payment_Mode,Profit
BF04361,21-12-2023,Kelly Navarro,46-60,Male,Rebeccashire,North Carolina,Rather,Electronics,40787,65,14275.45,2,UPI,1918.89
BF04362,17-01-2024,Heidi Whitehead,26-35,Female,Erikamouth,Arkansas,Company,Beauty,24587,32,16719.16,2,Debit Card,2232.95
BF04363,08-09-2024,Brian Conley,46-60,Male,North Leslie,Pennsylvania,Similar,Toys,34503,22,26912.34,3,Debit Card,2817.51
BF04364,13-09-2024,Richard Rivera,46-60,Other,Annaport,New York,Trade,Clothing,31140,61,12144.6,4,Debit Card,2092.45
BF04365,21-02-2024,Melissa Kelley,18-25,Other,Grayside,Delaware,Let,Home Appliances,15927,66,5415.18,3,Debit Card,380.72
BF04366,01-08-2024,Charles Brock,26-35,Other,Barrbury,New Hampshire,Size,Electronics,32890,37,20720.7,2,Gift Card,1351.37
BF04367,26-03-2024,Tina Martinez,18-25,Other,North Lindastad,New Mexico,Best,Beauty,42728,14,36746.08,3,UPI,7593.89
BF04368,07-02-2024,Sheryl Ramirez,36-45,Other,Christophermouth,Arizona,Pass,Electronics,46825,36,29968,4,UPI,3942.39
BF04369,01-10-2024,Brittney Davis,60+,Male,Port Robertstad,Wisconsin,Condition,Sports,8976,22,7001.28,4,Cash,1218.27
BF04370,13-09-2024,William Brown,26-35,Other,Lake Rhondahaven,West Virginia,Bring,Beauty,28145,12,24767.6,3,Credit Card,3027.46
BF04371,06-07-2024,Bryan White,26-35,Female,New Kyle,Louisiana,Oil,Sports,5443,10,4898.7,3,Gift Card,1139.69
BF04372,25-02-2024,Haley Wallace,26-35,Female,Ryanfurt,Kansas,Affect,Beauty,39859,55,17936.55,3,Gift Card,3227.8
BF04373,12-01-2024,Steven York,60+,Male,Port Billystad,Pennsylvania,Return,Clothing,47742,69,14800.02,2,Cash,2910.23
BF04374,27-12-2023,Brian Chavez,46-60,Male,New Mark,Wyoming,Her,Electronics,34433,43,19626.81,4,Gift Card,3805.54
BF04375,14-11-2023,Howard Chung,18-25,Other,Wendyton,Ohio,Threat,Beauty,13284,13,11557.08,3,Cash,2179.68
BF04376,28-06-2024,Donna Stevens,26-35,Female,East Michelle,Utah,After,Toys,13095,63,4845.15,3,Cash,532.82
BF04377,07-09-2024,Rachel Shah,46-60,Female,West Feliciabury,Oklahoma,Recognize,Clothing,20748,52,9959.04,2,UPI,932.41
BF04378,13-01-2024,Pamela Carter,26-35,Female,Mercerbury,California,Role,Beauty,6932,49,3535.32,2,Cash,288.49
BF04379,03-08-2024,John Moreno,46-60,Other,North Kevin,Michigan,Trip,Sports,7271,46,3926.34,3,Debit Card,384.75
BF04380,28-03-2024,Cody King,60+,Male,Kimberlymouth,Wyoming,Pick,Home Appliances,8015,23,6171.55,3,UPI,1209.21
BF04381,29-07-2024,Chad Wilson,36-45,Female,Rodriguezton,Rhode Island,Somebody,Beauty,26761,60,10704.4,3,Cash,1600.51
BF04382,27-03-2024,Ellen Luna,18-25,Other,Adamview,Montana,Future,Sports,24413,41,14403.67,2,Debit Card,848.24
BF04383,21-03-2024,Christopher Yates,46-60,Female,Mooreburgh,Oklahoma,Number,Home Appliances,7390,41,4360.1,1,Cash,260.09
BF04384,12-08-2024,Amber Escobar,18-25,Male,Meganberg,Illinois,Various,Clothing,27788,63,10281.56,4,Debit Card,1414.16
BF04385,04-10-2024,Ashley Howell,60+,Female,North Alishaborough,Hawaii,Spring,Home Appliances,22176,26,16410.24,3,Gift Card,3228.48
BF04386,08-09-2024,Derek Stevens,60+,Male,Keithfurt,West Virginia,Really,Beauty,29189,46,15762.06,1,Debit Card,3783.81
BF04387,06-04-2024,Douglas Williams,26-35,Male,Port Anne,Washington,Difficult,Clothing,6330,12,5570.4,4,Credit Card,353.47
BF04388,27-08-2024,Franklin Sims,46-60,Female,West Daniel,Illinois,Marriage,Sports,7958,10,7162.2,2,Credit Card,1613.19
BF04389,28-07-2024,Edward Wheeler,46-60,Other,South Richard,Missouri,Street,Sports,13229,53,6217.63,3,Gift Card,414.91
BF04390,28-04-2024,Brooke Hughes,26-35,Male,Williamsland,South Dakota,Family,Electronics,24872,58,10446.24,4,Debit Card,1463.82
BF04391,04-01-2024,Andrea Baker,46-60,Other,Ortizchester,Utah,Get,Electronics,18896,49,9636.96,1,Debit Card,1908.98
BF04392,13-11-2023,Michael Jackson,60+,Male,North Josefurt,Ohio,Necessary,Sports,16870,57,7254.1,4,UPI,466.5
BF04393,05-09-2024,Jonathan Miller,46-60,Other,Dawsonbury,Utah,Piece,Home Appliances,44149,12,38851.12,3,Cash,2580.37
BF04394,01-01-2024,Crystal Duncan,60+,Male,West Shari,Massachusetts,Wish,Home Appliances,35438,52,17010.24,2,UPI,1990.06
BF04395,06-08-2024,Diane Miller,46-60,Male,Estradaton,North Dakota,All,Home Appliances,34779,74,9042.54,3,Debit Card,1578.71
BF04396,22-03-2024,Shawn Patterson,46-60,Male,Andersonchester,North Carolina,Local,Clothing,17753,29,12604.63,3,Gift Card,1439.36
BF04397,25-12-2023,Carl Nguyen,18-25,Female,Evansborough,Massachusetts,General,Sports,28725,12,25278,3,Gift Card,2375.26
BF04398,07-06-2024,Marissa Anderson,18-25,Female,New Laura,Alabama,Tv,Clothing,10596,61,4132.44,2,Gift Card,253.82
BF04399,16-12-2023,Cathy Salinas,18-25,Male,West Dalebury,Missouri,Ago,Toys,37365,62,14198.7,2,Gift Card,1258.78
BF04400,24-08-2024,Anna Tran,36-45,Other,Lake Sheenamouth,Connecticut,Seat,Beauty,16547,38,10259.14,1,Gift Card,566.94
BF04401,15-08-2024,Aaron Johnson,60+,Male,Lake Johnmouth,Delaware,Car,Clothing,48386,35,31450.9,3,Credit Card,5944.72
BF04402,12-12-2023,John Booth,36-45,Male,Clarkview,Arizona,All,Electronics,11246,14,9671.56,4,Debit Card,1439.56
BF04403,22-10-2023,Dave Griffin,60+,Other,Rosalesfurt,Oregon,Understand,Sports,12685,12,11162.8,3,Gift Card,1066.43
BF04404,31-01-2024,Carol Reed,18-25,Other,New Brianburgh,Kansas,Hand,Beauty,22113,48,11498.76,1,Credit Card,1723.7
BF04405,01-03-2024,Laura Russell,26-35,Male,West Eduardomouth,Indiana,No,Home Appliances,9213,77,2118.99,1,Credit Card,276.96
BF04406,07-10-2024,Tamara Watson,36-45,Male,Torresside,New Mexico,Pick,Home Appliances,31553,60,12621.2,4,Debit Card,1967.18
BF04407,19-06-2024,Barry Rodriguez,36-45,Other,Port Katherineville,Minnesota,Worry,Clothing,13270,65,4644.5,4,Gift Card,1150.22
BF04408,10-12-2023,Edward Campbell,18-25,Male,Johnsonmouth,Oregon,Specific,Home Appliances,18517,30,12961.9,2,Credit Card,2523.85
BF04409,24-06-2024,Cody Ferguson,26-35,Other,Paulaville,Michigan,Religious,Clothing,35754,33,23955.18,1,UPI,3495.3
BF04410,22-11-2023,Michael Welch,36-45,Female,Levychester,Michigan,Know,Toys,25707,19,20822.67,1,Debit Card,1139.12
BF04411,29-09-2024,Stephanie Hardy,18-25,Female,Port Joshuamouth,Delaware,Piece,Electronics,47524,56,20910.56,3,UPI,3124.49
BF04412,17-04-2024,Aaron Carr,36-45,Other,Lake Lisa,New Jersey,While,Beauty,22626,29,16064.46,3,Debit Card,1226.77
BF04413,18-02-2024,Michael Mcneil,18-25,Male,West Johnchester,Utah,Sure,Electronics,39100,12,34408,1,Credit Card,4112.81
BF04414,20-11-2023,Eric Walker,26-35,Female,Mosesport,Alabama,Body,Home Appliances,14105,31,9732.45,2,Cash,1899.75
BF04415,17-04-2024,John Marquez,46-60,Male,Tristanmouth,Arizona,Mind,Clothing,47308,35,30750.2,1,Gift Card,3690.59
BF04416,13-04-2024,Joseph Lopez,26-35,Male,West Juanchester,Massachusetts,Town,Home Appliances,2275,73,614.25,4,Debit Card,110.68
BF04417,18-12-2023,Kelly Elliott,60+,Other,Williamsfurt,Oregon,Drop,Sports,46898,71,13600.42,4,Cash,2355.12
BF04418,26-03-2024,Matthew Morales,60+,Other,Davisville,Oregon,Happen,Toys,33566,73,9062.82,2,UPI,1854.79
BF04419,26-05-2024,Jimmy Guzman,60+,Other,Port Tonyamouth,Kentucky,Challenge,Beauty,49964,77,11491.72,4,Credit Card,1229.62
BF04420,13-05-2024,Crystal Thomas,36-45,Female,Rodriguezchester,Rhode Island,You,Electronics,48190,77,11083.7,4,Debit Card,1073.34
BF04421,06-02-2024,Anthony Williams,18-25,Female,New Erinberg,Arkansas,Push,Home Appliances,44480,13,38697.6,3,Cash,6973.93
BF04422,16-09-2024,Brett Jefferson,26-35,Female,Lake Charlotte,Massachusetts,Provide,Toys,17351,20,13880.8,4,Gift Card,3321.57
BF04423,09-10-2024,Jamie Baker,36-45,Male,North Kristinburgh,Wyoming,Will,Toys,40267,57,17314.81,4,Debit Card,1627.72
BF04424,05-07-2024,Thomas Martin,60+,Female,Andresport,Tennessee,Camera,Toys,38495,52,18477.6,4,Debit Card,1365.68
BF04425,27-07-2024,Dustin Harris,18-25,Other,Lake Kenneth,Mississippi,Get,Toys,6279,77,1444.17,2,Cash,115.89
BF04426,12-03-2024,Eric Campos,36-45,Other,Emilymouth,Illinois,Need,Electronics,45228,35,29398.2,2,Credit Card,3210.91
BF04427,20-08-2024,Adam Hunter,18-25,Female,East Michaelmouth,Maryland,Brother,Toys,3194,77,734.62,3,UPI,49.54
BF04428,12-02-2024,Joshua Ware,60+,Other,Joseville,Minnesota,Forget,Beauty,26997,75,6749.25,1,Debit Card,1122.49
BF04429,04-05-2024,Dr. Cassandra Wilson,36-45,Female,Lake Mariashire,Montana,Suffer,Electronics,45394,73,12256.38,1,Cash,2182.45
BF04430,30-07-2024,Matthew West,26-35,Female,North Walterchester,North Carolina,Plan,Electronics,48982,29,34777.22,3,UPI,3213.64
BF04431,20-06-2024,Tyler White,36-45,Male,South Ericberg,Utah,Staff,Electronics,37155,73,10031.85,1,Cash,1812.85
BF04432,29-10-2023,Jennifer Lynch,60+,Female,Conwaytown,Vermont,Word,Clothing,15555,40,9333,2,Debit Card,1913.01
BF04433,26-08-2024,Jason Small,36-45,Other,New Frederickfurt,Indiana,Guy,Beauty,22340,23,17201.8,2,UPI,2903.54
BF04434,16-11-2023,Jillian Kelly,18-25,Other,Melissatown,Arkansas,Realize,Toys,33708,50,16854,2,Gift Card,1597.4
BF04435,22-12-2023,Kevin Gray,60+,Female,Port Erin,Michigan,Capital,Electronics,38866,28,27983.52,1,Cash,3855.59
BF04436,12-09-2024,Janice Clark,26-35,Male,West Michelle,Nevada,Would,Electronics,34270,79,7196.7,1,Credit Card,1061.07
BF04437,25-04-2024,Erin Jones,26-35,Female,New Vickie,Ohio,Fill,Clothing,17670,10,15903,4,Debit Card,3340.33
BF04438,19-09-2024,Amanda Forbes,60+,Female,Lake Bryan,Vermont,Bring,Clothing,1685,15,1432.25,3,Credit Card,95.09
BF04439,12-02-2024,Daryl Jones,36-45,Female,Davidmouth,Alaska,Mission,Electronics,16161,39,9858.21,1,UPI,1973.48
BF04440,03-06-2024,Dennis Nicholson,18-25,Female,Domingueztown,Nebraska,Worker,Toys,39038,23,30059.26,2,UPI,4037.55
BF04441,06-02-2024,Andrew Rivera,60+,Other,Margaretstad,Alaska,Sell,Beauty,14077,49,7179.27,2,UPI,1675.85
BF04442,28-03-2024,Brenda Mitchell,60+,Male,East Valerie,Minnesota,Defense,Toys,25007,10,22506.3,4,Credit Card,3686.08
BF04443,17-05-2024,Amy Cannon,26-35,Male,Bowerstown,Illinois,Because,Electronics,13862,48,7208.24,3,Cash,1161.13
BF04444,30-08-2024,Bryce Floyd,18-25,Female,Ericastad,Louisiana,Provide,Clothing,21863,20,17490.4,3,Debit Card,1225.23
BF04445,28-09-2024,Michelle Bailey,18-25,Male,East William,Idaho,Light,Home Appliances,30266,12,26634.08,2,Cash,6173.65
BF04446,25-01-2024,Jeffery Parker,60+,Female,West Tonyabury,Iowa,Fast,Sports,46405,25,34803.75,4,Gift Card,1923.62
BF04447,28-11-2023,Eric Prince,18-25,Female,Lake Mark,Texas,Plan,Toys,15624,28,11249.28,3,Gift Card,1397.37
BF04448,10-10-2024,Nicole Krueger,60+,Other,Patrickton,New Jersey,Group,Sports,17016,11,15144.24,3,Cash,3125.99
BF04449,26-10-2023,Rachel Medina,36-45,Female,Wallacebury,Tennessee,Beat,Home Appliances,17716,75,4429,2,Gift Card,313.41
BF04450,16-01-2024,Phillip Moore,18-25,Female,Robertmouth,Kansas,Television,Beauty,24987,37,15741.81,4,Cash,3243.8
BF04451,31-12-2023,Ann Taylor,36-45,Other,Lindseyville,Alabama,Mission,Clothing,39767,17,33006.61,2,Gift Card,5591.92
BF04452,20-01-2024,Craig Price,60+,Other,Port Barbaramouth,Missouri,Employee,Home Appliances,33583,17,27873.89,2,Gift Card,4034.66
BF04453,28-07-2024,Laura Kemp,26-35,Other,Ellisonmouth,Oregon,Available,Toys,28979,54,13330.34,2,Credit Card,3032.47
BF04454,18-11-2023,Brandon Coleman,18-25,Male,Barreraland,Maryland,In,Sports,5534,50,2767,4,Credit Card,405.82
BF04455,12-12-2023,Gregory Rasmussen,60+,Male,South Jennifer,New York,Send,Beauty,47911,54,22039.06,1,UPI,3795.35
BF04456,28-10-2023,Patrick Walters,60+,Female,Michelleberg,Washington,Provide,Toys,28168,18,23097.76,2,UPI,2493.16
BF04457,27-04-2024,Patricia Brown,36-45,Female,Elizabethview,Idaho,Room,Beauty,35947,22,28038.66,1,Cash,5861.09
BF04458,19-03-2024,Matthew Garcia,36-45,Other,North Mariamouth,Mississippi,Themselves,Home Appliances,17318,15,14720.3,1,Gift Card,1679.79
BF04459,25-01-2024,Juan Gomez,60+,Other,Davidfort,Virginia,Seek,Sports,31282,38,19394.84,4,UPI,2108.7
BF04460,23-02-2024,Cathy Clark,18-25,Male,North Brandi,Maryland,Film,Electronics,15525,32,10557,1,Cash,818.22
BF04461,02-02-2024,Danny Thompson,26-35,Female,North Rebecca,Ohio,According,Electronics,44881,39,27377.41,3,Credit Card,2577.73
BF04462,17-07-2024,Cindy Richards,18-25,Female,Alexanderburgh,West Virginia,Future,Toys,844,64,303.84,1,Credit Card,66.69
BF04463,30-01-2024,Melissa Howard,60+,Other,Knightburgh,Connecticut,Myself,Beauty,27035,38,16761.7,3,Gift Card,3119.19
BF04464,08-02-2024,Kevin Glover,60+,Male,Dixonshire,North Carolina,Probably,Beauty,33069,30,23148.3,2,Credit Card,1804.72
BF04465,04-12-2023,Mary Martinez,46-60,Male,West Crystal,Indiana,Public,Toys,49068,67,16192.44,4,Gift Card,2497.41
BF04466,27-03-2024,Timothy Pham,36-45,Male,Lake Amyshire,Montana,Conference,Toys,2145,16,1801.8,1,Gift Card,353.45
BF04467,08-12-2023,Sherry Moon,26-35,Female,West Debra,Wyoming,Machine,Toys,8207,32,5580.76,3,Gift Card,285.67
BF04468,30-10-2023,Sara Rodriguez,18-25,Other,West John,Massachusetts,Performance,Home Appliances,40137,14,34517.82,2,Gift Card,5151.52
BF04469,10-11-2023,Patricia Stevenson,46-60,Other,Gilesland,Arizona,Food,Electronics,41876,76,10050.24,1,Gift Card,635.61
BF04470,23-03-2024,Nathaniel Jones,46-60,Male,Gomezbury,Maryland,Attorney,Electronics,15191,79,3190.11,2,Credit Card,776.46
BF04471,28-01-2024,Raymond Lee,26-35,Other,Carolinebury,Washington,Old,Beauty,42146,56,18544.24,1,Debit Card,2031.65
BF04472,23-03-2024,Gilbert Mccall,46-60,Male,Lorifurt,Florida,Lawyer,Toys,27963,47,14820.39,3,Gift Card,2874.29
BF04473,07-01-2024,David Sweeney,46-60,Male,Lake Alexandramouth,South Carolina,Traditional,Home Appliances,17719,52,8505.12,3,UPI,455.66
BF04474,11-06-2024,Laurie Briggs,18-25,Female,West Melvinmouth,Florida,Example,Clothing,41016,25,30762,3,Cash,5645.89
BF04475,21-07-2024,Juan Davidson,36-45,Male,Adamsfurt,Washington,Management,Clothing,1202,28,865.44,1,Debit Card,186.85
BF04476,31-08-2024,Kimberly French,36-45,Female,Prattland,Washington,Tell,Home Appliances,1956,56,860.64,1,Gift Card,168.4
BF04477,10-06-2024,Kayla Mckenzie,18-25,Other,Louisport,Idaho,Option,Electronics,11227,62,4266.26,4,Gift Card,995.6
BF04478,29-09-2024,Sharon Castro,60+,Other,Port Pamelamouth,Vermont,Little,Toys,39146,47,20747.38,4,Credit Card,4720.25
BF04479,27-12-2023,Tiffany Harris,46-60,Male,Lopezview,Mississippi,Treatment,Beauty,1655,41,976.45,2,Gift Card,208.05
BF04480,04-07-2024,Lauren Johnson DDS,26-35,Other,Nicholechester,Montana,Significant,Electronics,16630,51,8148.7,1,UPI,1222.54
BF04481,06-05-2024,Connor Ford,36-45,Male,Reneeton,Louisiana,Join,Home Appliances,4157,75,1039.25,3,UPI,246.65
BF04482,24-04-2024,Douglas Hernandez MD,18-25,Male,Billyfurt,Florida,Create,Clothing,36872,14,31709.92,2,Gift Card,6207.18
BF04483,20-02-2024,Alexander Chambers,60+,Female,East Williamchester,Montana,Movie,Home Appliances,28142,15,23920.7,2,Credit Card,4046.32
BF04484,19-10-2023,David Rhodes,60+,Male,South Brianmouth,Maine,Study,Toys,49364,23,38010.28,4,Credit Card,6028.42
BF04485,17-06-2024,Tiffany Bailey,46-60,Other,Morrowmouth,Wyoming,Almost,Sports,4562,50,2281,1,Cash,427
BF04486,28-06-2024,Stacey Vaughan,26-35,Other,Lake Peterchester,South Carolina,Act,Electronics,9837,31,6787.53,2,Credit Card,487.37
BF04487,04-08-2024,Carla Li,26-35,Female,Cooperberg,Vermont,Which,Home Appliances,26641,37,16783.83,2,Cash,961.66
BF04488,13-08-2024,Denise Russell,18-25,Male,Anthonyton,Arizona,He,Clothing,37272,55,16772.4,4,Cash,4106.15
BF04489,17-10-2023,Keith Hart,46-60,Other,West Tracy,West Virginia,Author,Clothing,39525,69,12252.75,3,Gift Card,2435.48
BF04490,06-08-2024,Traci Smith,60+,Female,West Virginiaborough,Alabama,Begin,Home Appliances,3063,68,980.16,4,Credit Card,127.6
BF04491,13-06-2024,Danielle Stephens,36-45,Male,Jochester,New Hampshire,Region,Home Appliances,22377,10,20139.3,4,Cash,4966.75
BF04492,13-10-2023,Susan Norman,60+,Female,North Sherryville,Mississippi,Deep,Sports,17496,38,10847.52,2,Gift Card,585.54
BF04493,02-01-2024,Erik Chambers,46-60,Female,Davisbury,Delaware,Skin,Home Appliances,34885,60,13954,3,Gift Card,2356.31
BF04494,17-10-2023,Mary Adams,36-45,Other,Kaylaberg,Arizona,Issue,Sports,24214,55,10896.3,3,Debit Card,1910.79
BF04495,09-03-2024,James Hart,18-25,Female,North Teresaside,Louisiana,Truth,Beauty,8774,18,7194.68,1,Credit Card,1379.12
BF04496,19-09-2024,Rachel Dickerson,18-25,Other,Christophertown,Utah,Certainly,Sports,27921,16,23453.64,4,UPI,2399.56
BF04497,04-07-2024,Teresa Gregory,46-60,Male,South Tasha,Kansas,Home,Home Appliances,13463,70,4038.9,2,Credit Card,377.65
BF04498,07-01-2024,Linda Robinson,36-45,Female,New Thomasshire,Michigan,Produce,Beauty,29114,13,25329.18,4,Credit Card,2360.55
BF04499,12-04-2024,Tiffany Hunt,36-45,Male,West Kennethtown,Maine,Himself,Electronics,15595,50,7797.5,1,Cash,1813.03
BF04500,05-05-2024,Nancy Taylor,36-45,Female,Pruittmouth,Tennessee,Pass,Home Appliances,32688,23,25169.76,4,Cash,3146.8
BF04501,15-12-2023,Mrs. Selena Johnson,18-25,Male,New Andrea,Connecticut,Available,Toys,16390,73,4425.3,1,Cash,753.65
BF04502,26-08-2024,Melissa Valenzuela,36-45,Female,New Sheilaton,Alabama,Rise,Toys,23874,77,5491.02,3,UPI,1235
BF04503,03-11-2023,Frank Vaughn,36-45,Female,West Amandashire,Texas,Until,Sports,947,35,615.55,2,Gift Card,109.29
BF04504,02-03-2024,Monica Duke MD,18-25,Female,Port John,Rhode Island,Apply,Clothing,13876,28,9990.72,2,Credit Card,1005.77
BF04505,26-06-2024,Jessica Jones,60+,Other,East Jenniferport,Mississippi,Dog,Beauty,21751,21,17183.29,1,UPI,3500.1
BF04506,16-06-2024,Matthew Martinez,46-60,Other,Nicolestad,Arkansas,Fight,Toys,24022,68,7687.04,1,Gift Card,698.49
BF04507,16-08-2024,Jeremy Park,36-45,Male,New Joshua,Indiana,Military,Home Appliances,40661,46,21956.94,3,Cash,2695.85
BF04508,10-01-2024,Gregory Zhang,36-45,Female,Donnaside,Minnesota,Head,Beauty,40192,11,35770.88,3,UPI,3051.11
BF04509,22-08-2024,Evan Booth,36-45,Other,Port Yolanda,South Dakota,Difficult,Beauty,39859,61,15545.01,4,Credit Card,1225.9
BF04510,01-04-2024,Debbie Clarke,60+,Male,Lake William,Idaho,Mouth,Electronics,29986,36,19191.04,3,UPI,1072.41
BF04511,20-02-2024,James Ellis,36-45,Male,Hobbsville,South Dakota,Movie,Home Appliances,48636,55,21886.2,2,Debit Card,5106.29
BF04512,11-05-2024,Robert Snow,36-45,Male,Lake Joannamouth,New Hampshire,Enter,Beauty,732,12,644.16,2,Credit Card,48.05
BF04513,22-06-2024,Sandra Perez,60+,Other,Melissaburgh,Kansas,Knowledge,Toys,30556,12,26889.28,3,UPI,5132.83
BF04514,06-03-2024,Jean Floyd,60+,Female,Collierfort,Ohio,Government,Clothing,32766,39,19987.26,2,Gift Card,3316.32
BF04515,11-05-2024,Samantha Guerra,36-45,Female,Davisport,Maryland,Figure,Sports,24975,10,22477.5,3,Cash,4209.13
BF04516,27-05-2024,Christopher Sanchez,36-45,Male,Brooksstad,North Dakota,Kitchen,Home Appliances,24646,76,5915.04,2,Credit Card,405.01
BF04517,06-08-2024,Lynn Burnett,46-60,Male,North Anthonybury,Pennsylvania,Drive,Beauty,18044,72,5052.32,4,Gift Card,450.66
BF04518,08-11-2023,Courtney Harvey,36-45,Female,Kimberlyland,Ohio,Arrive,Sports,11332,27,8272.36,1,Credit Card,805.39
BF04519,22-08-2024,Patrick Wood,36-45,Female,Taylorton,Illinois,Between,Sports,42714,37,26909.82,4,Debit Card,5982.13
BF04520,12-06-2024,Shelly Bryant,46-60,Female,East Mariastad,Indiana,Yeah,Clothing,36610,73,9884.7,3,Cash,682.57
BF04521,15-07-2024,Sarah Russell,60+,Male,Ericland,North Dakota,There,Electronics,49263,61,19212.57,2,UPI,3120.9
BF04522,15-08-2024,Michael Juarez,46-60,Female,West Franciscotown,Illinois,Side,Toys,27991,36,17914.24,1,Gift Card,2403.35
BF04523,17-02-2024,Donna Hill,26-35,Male,North Pamelaborough,Kansas,Work,Toys,8971,30,6279.7,4,Debit Card,806.94
BF04524,28-10-2023,Benjamin Wheeler,60+,Male,North Jonathanland,New Hampshire,Attack,Electronics,44283,56,19484.52,1,Cash,2170.59
BF04525,14-05-2024,Michael Hughes,60+,Male,South Jessicashire,Alaska,Him,Toys,19239,60,7695.6,3,Debit Card,479.18
BF04526,17-04-2024,Sheila Cooper,60+,Male,New Andrew,Indiana,Together,Home Appliances,49892,64,17961.12,3,Debit Card,4410.25
BF04527,08-05-2024,Albert Reyes,26-35,Male,Lake Lauren,Oregon,Movement,Clothing,7344,61,2864.16,2,Cash,383.29
BF04528,08-08-2024,Matthew Thompson,26-35,Female,Floreston,Florida,Democrat,Clothing,35123,64,12644.28,4,Cash,1727.72
BF04529,13-11-2023,Renee Diaz,60+,Other,Manningberg,Rhode Island,Assume,Toys,19580,52,9398.4,4,Debit Card,1637.99
BF04530,08-01-2024,Henry Lindsey,60+,Female,West Stephenmouth,South Dakota,Positive,Electronics,10338,31,7133.22,1,UPI,467.43
BF04531,24-09-2024,Michelle Rodgers,26-35,Other,Davidchester,West Virginia,Push,Clothing,46037,27,33607.01,1,UPI,2342.12
BF04532,03-01-2024,Jeffrey Brown,36-45,Other,Alyssahaven,Iowa,Win,Toys,29204,43,16646.28,4,UPI,3955.14
BF04533,23-03-2024,Michael Patterson,26-35,Other,West Carolinestad,Utah,Drive,Beauty,29217,61,11394.63,1,Cash,2292.4
BF04534,23-12-2023,Carla Dodson,18-25,Male,North Robert,Illinois,Make,Home Appliances,33350,47,17675.5,3,UPI,3358.68
BF04535,18-03-2024,Matthew Stanley,36-45,Female,Hardinton,Massachusetts,Production,Beauty,8517,59,3491.97,1,UPI,363.29
BF04536,23-01-2024,Austin Chandler,18-25,Other,Vazquezhaven,Iowa,Soon,Beauty,47334,37,29820.42,4,Gift Card,4261.62
BF04537,02-01-2024,Leah Mclean,18-25,Other,Annafort,Georgia,Community,Toys,1539,61,600.21,4,UPI,73.84
BF04538,12-11-2023,James Mcmahon,36-45,Male,New Kimberly,Massachusetts,At,Electronics,22109,28,15918.48,1,UPI,2374.5
BF04539,25-02-2024,Deborah Bailey,46-60,Female,Mercadobury,New Hampshire,Bed,Clothing,16923,61,6599.97,3,Credit Card,1384.22
BF04540,21-08-2024,Nicholas Olsen,46-60,Female,Rhondaburgh,Oregon,Use,Clothing,36312,65,12709.2,1,Credit Card,790.74
BF04541,21-10-2023,Benjamin Suarez,60+,Female,West Tammyview,Wyoming,President,Beauty,16274,63,6021.38,1,Cash,1385.07
BF04542,05-12-2023,Kevin Richardson,18-25,Male,West Patriciaton,Oregon,Age,Home Appliances,49168,41,29009.12,4,UPI,6128.83
BF04543,14-01-2024,Robert Morris,18-25,Other,New Nancy,West Virginia,None,Home Appliances,38925,73,10509.75,2,Debit Card,1916.82
BF04544,24-07-2024,Curtis Lawrence,36-45,Male,Dianefurt,Mississippi,Reach,Home Appliances,33750,49,17212.5,2,UPI,2540.81
BF04545,26-02-2024,Michelle Dawson,46-60,Other,East Olivia,North Dakota,Trade,Clothing,685,44,383.6,1,UPI,74.05
BF04546,31-07-2024,Johnny Foster,36-45,Male,South Samuel,Oregon,Cover,Clothing,44207,51,21661.43,2,Gift Card,1688.44
BF04547,09-05-2024,Kara Cox,60+,Male,Christinefurt,Vermont,Still,Electronics,46448,74,12076.48,4,Gift Card,1761.54
BF04548,04-05-2024,Kelly Rodriguez,26-35,Male,Wadeberg,Idaho,Side,Beauty,44729,30,31310.3,4,Cash,1914.71
BF04549,31-01-2024,Kelly Porter,46-60,Male,East Scott,Arizona,Find,Beauty,13780,46,7441.2,4,Cash,1078.77
BF04550,10-08-2024,Tina Shelton,26-35,Male,Sandersstad,Nebraska,Training,Beauty,22237,79,4669.77,1,Cash,1010.43
BF04551,24-08-2024,Tina Mcdonald,46-60,Other,South Shawnmouth,Rhode Island,Hit,Electronics,45695,20,36556,4,Debit Card,6430.49
BF04552,23-11-2023,Timothy Davis,60+,Female,New Sandra,Hawaii,Its,Electronics,9093,48,4728.36,1,UPI,575.09
BF04553,02-11-2023,Carrie Grant,18-25,Male,Stoneview,Idaho,Vote,Electronics,32767,55,14745.15,3,Gift Card,1809.51
BF04554,04-02-2024,Jason Newman,46-60,Female,Raymouth,Rhode Island,Include,Sports,49811,55,22414.95,4,Gift Card,2075.24
BF04555,17-06-2024,Kimberly Garner,26-35,Male,South Joshuashire,Iowa,One,Toys,40379,35,26246.35,2,Cash,5623.84
BF04556,18-03-2024,Dennis Murray,36-45,Male,West Thomas,Tennessee,Gun,Toys,29651,17,24610.33,3,Gift Card,4989.4
BF04557,05-01-2024,Eugene Martinez,18-25,Male,Hayeschester,Georgia,Though,Toys,20653,58,8674.26,4,Debit Card,1978.78
BF04558,25-12-2023,Susan Carter MD,46-60,Other,Port Michael,New Jersey,Soon,Beauty,7878,56,3466.32,2,Debit Card,603.76
BF04559,03-07-2024,Jennifer Gonzales,26-35,Female,Charlesport,South Dakota,Member,Sports,46714,22,36436.92,1,UPI,4629.92
